UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_type_encoded,temp_diff,power,thermal_load,wear_rate,torque_speed_stress,thermal_efficiency,wear_per_cycle,tool_wear_normalized,power_normalized,thermal_load_normalized,risk_index
7708,H37121,H,300.5,311.4,1679,27.5,59,0,0,0,0,0,0,2,10.899999999999977,46172.5,299.7499999999994,0.035139964055152094,0.0163787968053675,1.0362728440508204,2.0,0.23320158102766797,0.3955092255565442,0.32018366501838885,0.3079884995835471
7709,L54888,L,300.5,311.4,1709,32.3,64,0,0,0,0,0,0,0,10.899999999999977,55200.7,352.06999999999925,0.03744880024898303,0.018899941375658622,1.0362728440508204,5.0,0.25296442687747034,0.4969341763505801,0.38390617007283023,0.36543787467801125
7710,L54889,L,300.5,311.4,1445,41.5,66,0,0,0,0,0,0,0,10.899999999999977,59967.5,452.34999999999906,0.0456747401683409,0.028719722984638596,1.0362728440508204,2.0,0.2608695652173913,0.5504855437820738,0.5060409714271763,0.42130578064973156
7711,M22570,M,300.5,311.4,1390,51.9,68,0,0,0,0,0,0,1,10.899999999999977,72141.0,565.7099999999988,0.04892086295740387,0.03733812922778324,1.0362728440508204,2.0,0.26877470355731226,0.687245544501065,0.6441063990451327,0.5069154644867842
7712,L54891,L,300.4,311.4,1309,55.5,71,0,0,0,0,0,0,0,11.0,72649.5,610.5,0.05423987735492836,0.0423987773689933,1.036617808368249,3.0,0.28063241106719367,0.6929581547089434,0.6986578325579101,0.5297377606069336
7713,L54892,L,300.5,311.5,1499,37.6,73,0,0,0,0,0,0,0,11.0,56362.4,413.6,0.04869913243029265,0.025083388758616487,1.0366056227419094,2.0,0.2885375494071146,0.5099849910575464,0.4588458821523379,0.4060642817258111
7714,M22573,M,300.5,311.4,2072,18.8,75,0,0,0,0,0,0,1,10.899999999999977,38953.6,204.9199999999996,0.03619691102221568,0.00907335902956873,1.0362728440508204,2.0,0.2964426877470355,0.3144103822337261,0.2046866246072138,0.2743061771510962
7715,L54894,L,300.5,311.5,1487,43.0,78,0,0,0,0,0,0,0,11.0,63941.0,473.0,0.05245460623769599,0.028917282925909327,1.0366056227419094,3.0,0.308300395256917,0.5951247899197426,0.531191386743963,0.46121501110187846
7716,L54895,L,300.5,311.5,1302,49.6,80,0,0,0,0,0,0,0,11.0,64579.200000000004,545.6,0.061443931939754746,0.038095237802647945,1.0366056227419094,2.0,0.3162055335968379,0.6022944808433768,0.6196136701337271,0.49305465873186627
7717,M22576,M,300.5,311.5,1378,48.2,82,0,0,0,0,0,0,1,11.0,66419.6,530.2,0.05950653077281182,0.03497822906401866,1.0366056227419094,2.0,0.32411067193675885,0.622969973127702,0.600857428202565,0.4967924891737836
7718,L54897,L,300.5,311.6,1365,53.0,85,0,0,0,0,0,0,0,11.100000000000023,72345.0,588.3000000000012,0.06227106181486402,0.0388278385433858,1.0369384014329985,3.0,0.3359683794466403,0.6895373291272345,0.6716196136701325,0.5427344346178662
7719,H37132,H,300.6,311.7,1427,44.6,87,0,0,0,0,0,0,2,11.099999999999966,63644.200000000004,495.05999999999847,0.06096706334290776,0.031254379598778,1.0369261132093774,2.0,0.3438735177865612,0.5917904679734334,0.558059094341457,0.4825042758090916
7720,H37133,H,300.6,311.7,1535,33.3,92,0,0,0,0,0,0,2,11.099999999999966,51115.49999999999,369.62999999999886,0.05993485302974037,0.021693810933590806,1.0369261132093774,5.0,0.3636363636363636,0.45104006578769984,0.4052931576255055,0.40235451247850706
7721,H37134,H,300.5,311.6,1476,41.7,97,0,0,0,0,0,0,2,11.100000000000023,61549.200000000004,462.87000000000097,0.06571815673632685,0.028252032328915773,1.0369384014329985,5.0,0.38339920948616596,0.5682547386017418,0.5188536769541803,0.4794922084612431
7722,L54901,L,300.5,311.6,1425,42.4,102,0,0,0,0,0,0,0,11.100000000000023,60420.0,470.64000000000095,0.07157894686611266,0.029754385756109572,1.0369384014329985,5.0,0.40316205533596833,0.5555690366415919,0.528317053564903,0.4864306491963357
7723,L54902,L,300.5,311.7,1409,54.7,104,0,0,0,0,0,0,0,11.199999999999989,77072.3,612.6399999999994,0.07381121310283029,0.03882185919927708,1.0372711801240873,2.0,0.4110671936758893,0.7426449441433669,0.7012642194236683,0.5975996265404663
7724,L54903,L,300.5,311.6,1730,30.2,106,0,0,0,0,0,0,0,11.100000000000023,52246.0,335.22000000000065,0.0612716759464065,0.017456647297938454,1.0369384014329985,2.0,0.41897233201581024,0.46374037225772247,0.36338391834945005,0.41572621998847586
7725,M22584,M,300.5,311.6,1454,41.4,108,0,0,0,0,0,0,1,11.100000000000023,60195.6,459.54000000000093,0.07427785368447143,0.02847317724571405,1.0369384014329985,2.0,0.4268774703557312,0.5530480735528054,0.5147979441210133,0.49110479344443814
7726,L54905,L,300.6,311.7,1744,26.9,111,0,0,0,0,0,0,0,11.099999999999966,46913.6,298.58999999999907,0.06364678862587851,0.015424311838163349,1.0369261132093774,3.0,0.4387351778656126,0.4038349196077903,0.3187708571846126,0.3922758041839659
7727,M22586,M,300.8,311.9,1761,29.0,113,0,0,0,0,0,0,1,11.099999999999966,51069.0,321.899999999999,0.06416808595020962,0.016467915863328134,1.0369015612732193,2.0,0.44664031620553357,0.4505176737037936,0.3471609870167806,0.4179597246983857
7728,M22587,M,300.7,311.9,1657,30.9,116,0,0,0,0,0,0,1,11.199999999999989,51201.299999999996,346.07999999999964,0.07000603458053087,0.018648159211537965,1.0372463905139213,3.0,0.458498023715415,0.4520039634392946,0.3766107227242813,0.43198361533523877
7729,L54908,L,300.7,311.8,1420,47.0,119,0,0,0,0,0,0,0,11.100000000000023,66740.0,521.7000000000011,0.08380281631124778,0.033098591316207106,1.036913833158835,3.0,0.4703557312252964,0.6265694230993916,0.5905049570067951,0.5532646065219745
7730,H37143,H,300.7,311.9,1329,59.2,121,0,0,0,0,0,0,2,11.199999999999989,78676.8,663.0399999999994,0.09104589848723929,0.044544770168963355,1.0372463905139213,2.0,0.47826086956521735,0.7606702795977245,0.7626482839256533,0.6482999168831003
7731,L54910,L,300.6,311.9,1472,44.2,126,0,0,0,0,0,0,0,11.299999999999955,65062.4,499.45999999999805,0.08559782550544956,0.030027173709054528,1.0375914491819211,5.0,0.4980237154150197,0.6077228648206566,0.5634180206075027,0.5505517517944557
7732,L54911,L,300.6,312.0,1566,30.1,128,0,0,0,0,0,0,0,11.399999999999977,47136.600000000006,343.1399999999993,0.08173690880116917,0.019220944960274936,1.037924117168193,2.0,0.5059288537549407,0.4063401547628678,0.3730299856283318,0.43618258361933615
7733,L54912,L,300.6,312.0,1430,42.7,130,0,0,0,0,0,0,0,11.399999999999977,61061.00000000001,486.77999999999906,0.09090909027336301,0.029860139651327697,1.037924117168193,2.0,0.5138339920948616,0.5627701834326441,0.5479745694589887,0.5387570227054345
7734,L54913,L,300.6,312.0,1481,40.9,132,0,0,0,0,0,0,0,11.399999999999977,60572.9,466.2599999999991,0.08912896631243102,0.0276164751680184,1.037924117168193,2.0,0.5217391304347826,0.5572867516873826,0.5229824860546092,0.5327764234965106
7735,L54914,L,300.6,312.0,1670,29.4,134,0,0,0,0,0,0,0,11.399999999999977,49098.0,335.15999999999934,0.08023952047760766,0.01760479031374377,1.037924117168193,2.0,0.5296442687747035,0.42837498988918554,0.3633108420821842,0.44936345710129233
7736,L54915,L,300.6,312.0,1406,55.1,136,0,0,0,0,0,0,0,11.399999999999977,77470.6,628.1399999999987,0.096728306566655,0.03918918891046096,1.037924117168193,2.0,0.5375494071146245,0.7471195412835793,0.7201422551336033,0.6551983017710046
7737,H37150,H,300.6,312.1,1354,46.9,138,0,0,0,0,0,0,2,11.5,63502.6,539.35,0.10192023558404553,0.03463810904994011,1.038256785154465,2.0,0.5454545454545454,0.590199699821151,0.6120015589603659,0.5788421958162732
7738,M22597,M,300.5,312.0,1985,19.3,143,0,0,0,0,0,0,1,11.5,38310.5,221.95000000000002,0.07204030190407909,0.00972292186537571,1.0382695161973539,5.0,0.5652173913043478,0.3071856435421104,0.225428105132389,0.38587108112408897
7739,M22598,M,300.5,312.0,1263,60.8,146,0,0,0,0,0,0,1,11.5,76790.4,699.1999999999999,0.11559778214095184,0.04813935037102652,1.0382695161973539,3.0,0.5770750988142292,0.7394780123486748,0.8066889143302527,0.69468011752937
7740,L54919,L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0,0,11.399999999999977,49013.600000000006,354.5399999999993,0.09454314660822877,0.019733502412858487,1.037936737506265,3.0,0.5889328063241106,0.42742682017129974,0.38691447640854265,0.479875511503597
7741,L54920,L,300.5,312.0,1453,45.1,151,0,0,0,0,0,0,0,11.5,65530.3,518.65,0.10392291738525178,0.031039228967383148,1.0382695161973539,2.0,0.5968379446640316,0.6129793649509738,0.5867902467541934,0.5986660613771628
7742,L54921,L,300.5,312.0,1478,39.0,153,0,0,0,0,0,0,0,11.5,57642.0,448.5,0.10351826722924042,0.026387009293727948,1.0382695161973539,2.0,0.6047430830039525,0.524360322467578,0.5013519109443869,0.5496109032251705
7743,M22602,M,300.5,311.9,1323,57.9,155,0,0,0,0,0,0,1,11.399999999999977,76601.7,660.0599999999987,0.11715797341528365,0.04376417200480596,1.037936737506265,2.0,0.6126482213438734,0.7373581115694681,0.7590188293181938,0.6939723708038479
7744,L54923,L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0,0,11.399999999999977,48564.0,323.75999999999937,0.09239766027837626,0.016608187037379023,1.037936737506265,3.0,0.6245059288537549,0.4223759066030359,0.34942635130197336,0.4813430489130048
7745,L54924,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,0,11.300000000000011,78183.0,672.3500000000007,0.12176560029097717,0.04528158260820714,1.0376164767770815,2.0,0.6324110671936758,0.7551228126937907,0.7739872847294937,0.7116974561044557
7746,L54925,L,300.4,311.7,1460,39.6,162,0,0,0,0,0,0,0,11.300000000000011,57816.0,447.4800000000005,0.11095890334959656,0.027123287485456938,1.0376164767770815,2.0,0.6403162055335968,0.5263150799428402,0.500109614400895,0.5640538905165593
7747,M22606,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0,1,11.300000000000011,68463.2,513.0200000000006,0.10875331492869154,0.03010610059611339,1.0376164767770815,2.0,0.6482213438735177,0.6459282626475056,0.5799332570092303,0.6270469934464278
7748,M22607,M,300.5,311.8,1331,55.3,167,0,0,0,0,0,0,1,11.300000000000011,73604.3,624.8900000000006,0.12546957080789203,0.04154770817770317,1.0376039588151762,3.0,0.6600790513833992,0.7036846054984857,0.7161839573234577,0.6899921893999427
7749,L54928,L,300.4,311.7,1515,47.4,170,0,0,0,0,0,0,0,11.300000000000011,71811.0,535.6200000000006,0.11221122038144409,0.03128712850635559,1.0376164767770815,3.0,0.6719367588932806,0.683538245841085,0.6074586510121046,0.6560737726132692
7750,L54929,L,300.4,311.6,1674,33.0,172,0,0,0,0,0,0,0,11.200000000000045,55242.0,369.6000000000015,0.10274790858573532,0.0197132615309841,1.0372835873074706,2.0,0.6798418972332015,0.4973981503949958,0.4052566194918766,0.5427331898593423
7751,L54930,L,300.4,311.7,1444,51.2,174,0,0,0,0,0,0,0,11.300000000000011,73932.8,578.5600000000006,0.12049861412397082,0.035457063466363826,1.0376164767770815,2.0,0.6877470355731224,0.7073750528009204,0.6597568996175657,0.6852383999547949
7752,M22611,M,300.4,311.7,1398,42.6,176,0,0,0,0,0,0,1,11.300000000000011,59554.8,481.3800000000005,0.12589413357729518,0.030472102786322584,1.0376164767770815,2.0,0.6956521739130435,0.5458491736094261,0.5413977054052064,0.6044349332696071
7753,M22612,M,300.4,311.7,1832,24.2,179,0,0,0,0,0,0,1,11.300000000000011,44334.4,273.46000000000026,0.09770742304744856,0.013209606914794721,1.0376164767770815,3.0,0.7075098814229248,0.37485957202045533,0.28816408057876325,0.4819110483489355
7754,M22613,M,300.5,311.8,1591,42.0,182,0,0,0,0,0,0,1,11.300000000000011,66822.0,474.6000000000005,0.114393462511669,0.02639849134884669,1.0376039588151762,3.0,0.7193675889328063,0.6274906306452048,0.533140087204344,0.6359362509279871
7755,M22614,M,300.4,311.7,1478,39.9,185,0,0,0,0,0,0,1,11.300000000000011,58972.2,450.87000000000046,0.12516914664973514,0.02699594027742936,1.0376164767770815,3.0,0.7312252964426877,0.5393041063388067,0.5042384235013261,0.6055528775291149
7756,M22615,M,300.4,311.8,1362,47.6,188,0,0,0,0,0,0,1,11.400000000000034,64831.200000000004,542.6400000000017,0.13803230441973344,0.03494860473606017,1.0379493662466923,3.0,0.7430830039525691,0.6051255089109979,0.6160085742820253,0.6635734265389347
7757,L54936,L,300.5,311.8,1368,57.9,191,1,0,0,0,1,0,0,11.300000000000011,79207.2,654.2700000000007,0.1396198820203225,0.0423245610941187,1.0376039588151762,3.0,0.7549407114624506,0.7666289196257651,0.7519669695271943,0.7575550513308681
7758,M22617,M,300.3,311.7,1723,28.3,193,0,0,0,0,0,0,1,11.399999999999977,48760.9,322.6199999999994,0.1120139285431577,0.016424840299333488,1.0379620033978687,2.0,0.7628458498023715,0.4245879281368241,0.34803790222395226,0.5369260890291815
7759,L54938,L,300.4,311.8,1689,30.8,196,0,0,0,0,0,0,0,11.400000000000034,52021.200000000004,351.1200000000011,0.11604499635260511,0.018235642283980804,1.0379493662466923,3.0,0.7747035573122529,0.4612149154735906,0.38274912917448156,0.5630706363193229
7760,L54939,L,300.4,311.8,1272,59.2,198,1,0,0,0,1,0,0,11.400000000000034,75302.40000000001,674.880000000002,0.15566037613474548,0.04654088013725723,1.0379493662466923,2.0,0.7826086956521738,0.7227614656636739,0.777068667332472,0.7629925181597133
7761,M22620,M,300.4,311.7,1511,33.0,200,0,0,0,0,0,0,1,11.300000000000011,49863.0,372.9000000000004,0.1323626728500154,0.02183984102025254,1.0376164767770815,2.0,0.7905138339920948,0.43696918223732106,0.4092758141914099,0.5700790325254572
7762,H37175,H,300.4,311.6,1715,30.8,203,0,0,0,0,0,0,2,11.200000000000045,52822.0,344.9600000000014,0.1183673462485869,0.017959183568751116,1.0372835873074706,3.0,0.8023715415019762,0.47021129355514213,0.3752466324020171,0.5745859943879383
7763,M22622,M,300.3,311.5,1400,43.8,0,0,0,0,0,0,0,1,11.199999999999989,61319.99999999999,490.5599999999995,0.0,0.031285714062244896,1.0372960027540459,-203.0,0.0,0.5656798511688101,0.5525783742966381,0.3354774676396345
7764,L54943,L,300.4,311.6,1200,76.6,3,1,0,0,1,0,0,0,11.200000000000045,91920.0,857.9200000000034,0.0024999999791666667,0.06383333280138889,1.0372835873074706,3.0,0.011857707509881422,0.9094475450942328,1.0,0.5775773465322225
7765,M22624,M,300.4,311.7,1555,38.7,5,0,0,0,0,0,0,1,11.300000000000011,60178.50000000001,437.31000000000046,0.0032154340629232535,0.024887459647025986,1.0376164767770815,2.0,0.01976284584980237,0.5528559680767884,0.4877231870996016,0.3200788848928379
7766,H37179,H,300.3,311.6,1427,56.2,8,0,0,0,0,0,0,2,11.300000000000011,80197.40000000001,635.0600000000006,0.005606166744175426,0.03938332137783237,1.0376290030759574,3.0,0.03162055335968379,0.777753062453378,0.7285703846247512,0.4645452554673123
7767,L54946,L,300.3,311.4,1318,52.7,13,0,0,0,0,0,0,0,11.099999999999966,69458.6,584.9699999999982,0.00986342936370691,0.03998482518979647,1.0369630024321344,5.0,0.05138339920948616,0.6571108235146091,0.6675638808369619,0.41795577098926573
7768,H37181,H,300.2,311.4,1319,54.6,15,0,0,0,0,0,0,2,11.199999999999989,72017.40000000001,611.5199999999994,0.011372251619619017,0.04139499589541323,1.037308426472071,2.0,0.05928853754940711,0.6858569926393272,0.699900129101402,0.4394425515419816
7769,M22628,M,300.2,311.4,1960,20.9,20,0,0,0,0,0,0,1,11.199999999999989,40964.0,234.07999999999976,0.01020408158059142,0.010663265251718033,1.037308426472071,5.0,0.07905138339920947,0.3369956950398591,0.2402016904976482,0.20477976902093598
7770,L54949,L,300.3,311.5,1552,38.9,23,0,0,0,0,0,0,0,11.199999999999989,60372.799999999996,435.67999999999955,0.014819587533378947,0.025064432828193088,1.0372960027540459,3.0,0.0909090909090909,0.555038780590831,0.4857379485055878,0.348596655092562
7771,L54950,L,300.3,311.5,1548,32.2,25,0,0,0,0,0,0,0,11.199999999999989,49845.600000000006,360.63999999999965,0.016149870696706262,0.020801033457357666,1.0372960027540459,2.0,0.09881422924901186,0.43677370648979497,0.39434389691374366,0.2888609727206663
7772,L54951,L,300.3,311.6,1709,29.5,27,0,0,0,0,0,0,0,11.300000000000011,50415.5,333.35000000000036,0.015798712605039716,0.017261556364765614,1.0376290030759574,2.0,0.1067193675889328,0.44317609893319676,0.36110637468638,0.2839724891214461
7773,H37186,H,300.3,311.5,1464,41.0,29,0,0,0,0,0,0,2,11.199999999999989,60024.0,459.19999999999953,0.019808743034093284,0.028005464289580163,1.0372960027540459,2.0,0.11462450592885375,0.5511202782496158,0.5143838452731808,0.36550103942838047
7774,L54953,L,300.3,311.4,1759,24.8,34,0,0,0,0,0,0,0,11.099999999999966,43623.200000000004,275.2799999999992,0.0193291641880093,0.014098919760665607,1.0369630024321344,5.0,0.13438735177865613,0.3668697816962802,0.2903807273524447,0.2509300934260799
7775,L54954,L,300.3,311.5,1634,31.9,36,0,0,0,0,0,0,0,11.199999999999989,52124.6,357.27999999999963,0.022031823610576356,0.019522643699371824,1.0372960027540459,2.0,0.14229249011857706,0.4623765357203843,0.3902516259469446,0.3127054445476295
7776,L54955,L,300.3,311.5,1663,33.6,38,0,0,0,0,0,0,0,11.199999999999989,55876.8,376.31999999999965,0.02285027045790577,0.020204449668043,1.0372960027540459,2.0,0.15019762845849802,0.5045296449081939,0.4134411614254723,0.3354702932834991
7777,M22636,M,300.3,311.5,1445,47.3,40,0,0,0,0,0,0,1,11.199999999999989,68348.5,529.7599999999994,0.027681660708085393,0.032733563787310974,1.0372960027540459,2.0,0.15810276679841895,0.6446396955072035,0.6003215355759597,0.4367294760443165
7778,L54957,L,300.3,311.5,1695,25.6,43,0,0,0,0,0,0,0,11.199999999999989,43392.0,286.71999999999974,0.025368731413753797,0.015103244748653424,1.0372960027540459,3.0,0.16996047430830039,0.3642724257866214,0.30431393564416576,0.2685600981525563
7779,L54958,L,300.4,311.6,1517,39.0,45,0,0,0,0,0,0,0,11.200000000000045,59163.0,436.8000000000018,0.029663809956072446,0.025708635295262787,1.0372835873074706,2.0,0.17786561264822134,0.541447599018577,0.48710203882785685,0.3797111364132187
7780,L54959,L,300.5,311.7,1811,26.8,47,0,0,0,0,0,0,0,11.199999999999989,48534.8,300.1599999999997,0.025952512280770224,0.014798453811162597,1.0372711801240873,2.0,0.18577075098814227,0.4220478668428196,0.3206830195113617,0.2971275663015113
7781,L54960,L,300.4,311.6,1815,23.5,49,0,0,0,0,0,0,0,11.200000000000045,42652.5,263.20000000000107,0.02699724503031821,0.012947658330866897,1.0372835873074706,2.0,0.19367588932806323,0.35596470651675705,0.2756680388765744,0.2669601793492247
7782,L54961,L,300.4,311.7,1513,40.0,51,0,0,0,0,0,0,0,11.300000000000011,60520.0,452.00000000000045,0.03370786494575106,0.0264375411339224,1.0376164767770815,2.0,0.20158102766798416,0.5566924604779495,0.5056146932014698,0.39932455717101945
7783,M22642,M,300.4,311.6,1518,36.4,53,0,0,0,0,0,0,1,11.200000000000045,55255.2,407.68000000000166,0.03491436077131515,0.023978919473129648,1.0372835873074706,2.0,0.20948616600790512,0.497546442341395,0.4516356904489321,0.36854910624026016
7784,L54963,L,300.3,311.5,1667,28.8,56,0,0,0,0,0,0,0,11.199999999999989,48009.6,322.55999999999966,0.03359328114221187,0.017276544587423247,1.0372960027540459,3.0,0.22134387351778656,0.41614764485426947,0.3479648259566883,0.31777129065040194
7785,L54964,L,300.3,311.5,1403,60.1,58,0,0,0,0,0,0,0,11.199999999999989,84320.3,673.1199999999993,0.04133998545017829,0.04283677802682268,1.0372960027540459,2.0,0.2292490118577075,0.8240707038025651,0.7749250968260502,0.5713983449316675
7786,L54965,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0,0,11.300000000000011,58224.3,475.7300000000005,0.043383947625567985,0.03044106991727354,1.0376415377201353,2.0,0.23715415019762845,0.5309020194666882,0.5345163569044877,0.41448717299040416
7787,L54966,L,300.3,311.5,1466,46.2,62,0,0,0,0,0,0,0,11.199999999999989,67729.2,517.4399999999995,0.04229195059828138,0.03151432447807419,1.0372960027540459,2.0,0.24505928853754938,0.6376823316886409,0.5853165420310301,0.46492337753092106
7788,L54967,L,300.3,311.5,1378,47.5,64,0,0,0,0,0,0,0,11.199999999999989,65455.0,531.9999999999994,0.04644412157877996,0.034470246484250754,1.0372960027540459,2.0,0.25296442687747034,0.6121334268021965,0.6030497162204923,0.4657407136577948
7789,M22648,M,300.2,311.5,1547,40.9,66,0,0,0,0,0,0,1,11.300000000000011,63272.299999999996,462.17000000000047,0.04266321885802703,0.02643826744383796,1.0376415377201353,2.0,0.2608695652173913,0.5876124547260194,0.5180011205027633,0.43603189865559133
7790,L54969,L,300.2,311.5,1495,38.5,69,0,0,0,0,0,0,0,11.300000000000011,57557.5,435.0500000000004,0.046153845845124775,0.025752508188946435,1.0376415377201353,3.0,0.2727272727272727,0.5234110293258558,0.4849706476993141,0.41160541219846003
7791,L54970,L,300.1,311.4,1729,29.3,71,0,0,0,0,0,0,0,11.299999999999955,50659.700000000004,331.08999999999867,0.04106419872143321,0.016946211585042156,1.037654080717958,2.0,0.28063241106719367,0.4459194999415821,0.35835383528609055,0.3535349649951792
7792,L54971,L,300.1,311.4,1418,47.7,73,0,0,0,0,0,0,0,11.299999999999955,67638.6,539.0099999999978,0.05148095873426686,0.03363892783047301,1.037654080717958,2.0,0.2885375494071146,0.636664509692901,0.6115874601125324,0.4898906107044758
7793,H37206,H,300.1,311.4,1485,40.4,75,0,0,0,0,0,0,2,11.299999999999955,59994.0,456.51999999999816,0.05050505016494916,0.027205387022185945,1.037654080717958,2.0,0.2964426877470355,0.5507832510987085,0.5111197720020418,0.43714798202903926
7794,L54973,L,300.1,311.5,1434,40.8,80,0,0,0,0,0,0,0,11.399999999999977,58507.2,465.11999999999904,0.05578800518976287,0.02845188264677906,1.0379873029661013,5.0,0.3162055335968379,0.5340801854997439,0.521594036976588,0.4431844801816348
7795,M22654,M,300.2,311.6,1415,55.8,82,0,0,0,0,0,0,1,11.400000000000034,78957.0,636.1200000000018,0.05795052962579131,0.03943462869657506,1.0379746489681998,2.0,0.32411067193675885,0.7638181131871984,0.7298613986797547,0.5777481223347896
7796,H37209,H,300.1,311.6,1674,29.6,85,0,0,0,0,0,0,2,11.5,49550.4,340.40000000000003,0.050776582731322684,0.017682198221731196,1.0383205252142444,3.0,0.3359683794466403,0.4334573593248673,0.3696928360899311,0.3753324104030956
7797,L54976,L,300.1,311.5,1454,52.4,90,0,0,0,0,0,0,0,11.399999999999977,76189.59999999999,597.3599999999988,0.06189821140372619,0.03603851419505836,1.0379873029661013,5.0,0.3557312252964427,0.7327284819398383,0.682654130027034,0.5669072737086388
7798,L54977,L,300.0,311.4,1476,39.0,92,0,0,0,0,0,0,0,11.399999999999977,57564.0,444.5999999999991,0.06233062288393887,0.02642276404862626,1.0379999654000012,2.0,0.3636363636363636,0.5234840518752191,0.4966019535722085,0.4514803470887737
7799,L54978,L,300.0,311.5,1812,28.3,94,0,0,0,0,0,0,0,11.5,51279.6,325.45,0.05187637940465575,0.015618101459061251,1.0383332987222234,2.0,0.37154150197628455,0.45288360430316266,0.35148466616325097,0.3899270819304379
7800,L54979,L,300.0,311.4,1374,41.9,96,0,0,0,0,0,0,0,11.399999999999977,57570.6,477.65999999999906,0.0698689951246798,0.030494905163792538,1.0379999654000012,2.0,0.3794466403162055,0.5235581978484187,0.53686697683482,0.4699062085314538
7801,M22660,M,300.1,311.4,1524,40.6,98,0,0,0,0,0,0,1,11.299999999999955,61874.4,458.77999999999815,0.06430446152031194,0.02664041977270066,1.037654080717958,2.0,0.38735177865612647,0.5719081129175767,0.5138723114023293,0.4806748387584223
7802,L54981,L,300.0,311.4,1383,49.6,101,0,0,0,0,0,0,0,11.399999999999977,68596.8,565.4399999999989,0.07302964516970611,0.03586406337046954,1.0379999654000012,3.0,0.3992094861660079,0.6474291568928794,0.6437775558424437,0.5470458082870001
7803,L54982,L,299.9,311.3,1429,58.2,103,0,0,0,0,0,0,0,11.400000000000034,83167.8,663.4800000000021,0.07207837598265657,0.040727781380491386,1.0380126362783384,2.0,0.40711462450592883,0.8111232440885439,0.7631841765522611,0.635138075994613
7804,M22663,M,299.8,311.3,1517,41.2,105,0,0,0,0,0,0,1,11.5,62500.4,473.8,0.06921555656416904,0.02715886600422633,1.0383588713022391,2.0,0.4150197628458498,0.5789407461331753,0.5321657369741533,0.4993398500705385
7805,M22664,M,299.9,311.4,1480,44.9,108,0,0,0,0,0,0,1,11.5,66452.0,516.35,0.07297297247991234,0.030337837632852447,1.0383460807487137,3.0,0.4268774703557312,0.6233339624506817,0.5839889898423966,0.532947873830216
7806,L54985,L,299.9,311.4,1706,28.8,111,0,0,0,0,0,0,0,11.5,49132.8,331.2,0.0650644779304544,0.016881594273847632,1.0383460807487137,3.0,0.4387351778656126,0.42876594138423796,0.3584878084427433,0.41167019609433936
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,0,11.5,65561.40000000001,558.9,0.08376575178824498,0.036026686167333684,1.0383332987222234,2.0,0.44664031620553357,0.6133287497640811,0.6358122427106397,0.5533984242246297
7808,M22667,M,300.0,311.5,1451,49.0,115,0,0,0,0,0,0,1,11.5,71099.0,563.5,0.07925568518776234,0.03376981368869873,1.0383332987222234,2.0,0.45454545454545453,0.6755394681262189,0.6414147565342336,0.5769044492163176
7809,L54988,L,299.9,311.4,1627,36.7,118,0,0,0,0,0,0,0,11.5,59710.9,422.05,0.07252612125060774,0.02255685296523139,1.0383460807487137,3.0,0.46640316205533594,0.5476028382179802,0.4691374564587222,0.49158335322514507
7810,M22669,M,300.0,311.4,1537,35.4,120,0,0,0,0,0,0,1,11.399999999999977,54409.799999999996,403.5599999999992,0.07807416995397418,0.02303188013642238,1.0379999654000012,2.0,0.4743083003952569,0.488049017228828,0.4466177867634494,0.47012336135578603
7811,L54990,L,300.1,311.5,2218,17.0,123,0,0,0,0,0,0,0,11.399999999999977,37706.0,193.7999999999996,0.055455364943844156,0.007664562634515046,1.0379873029661013,3.0,0.4861660079051383,0.3003945464513288,0.19114315640756951,0.34192771401972477
7812,M22671,M,300.0,311.4,1466,39.0,125,0,0,0,0,0,0,1,11.399999999999977,57174.0,444.5999999999991,0.0852660294320189,0.026603001182789895,1.0379999654000012,2.0,0.49407114624505927,0.5191026989134245,0.4966019535722085,0.5023398542437136
7813,L54992,L,300.0,311.5,1666,32.0,128,0,0,0,0,0,0,0,11.5,53312.0,368.0,0.07683073183174831,0.019207682957937077,1.0383332987222234,3.0,0.5059288537549407,0.47571607035329433,0.40330791903149427,0.4660787383174128
7814,L54993,L,300.0,311.5,1455,41.7,130,0,0,0,0,0,0,0,11.5,60673.50000000001,479.55,0.08934707842373142,0.028659793617458466,1.0383332987222234,2.0,0.5138339920948616,0.5584169160667585,0.5391688792536455,0.5348093354340658
7815,L54994,L,300.0,311.4,1927,24.6,132,0,0,0,0,0,0,0,11.399999999999977,47404.200000000004,280.43999999999943,0.06850025911520363,0.012765957380560678,1.0379999654000012,2.0,0.5217391304347826,0.40934643694896067,0.29666528633717204,0.42049916915975283
7816,M22675,M,299.9,311.3,1703,28.4,134,0,0,0,0,0,0,1,11.400000000000034,48365.2,323.76000000000096,0.07868467364248577,0.016676453219750715,1.0380126362783384,2.0,0.5296442687747035,0.4201425400163571,0.3494263513019753,0.4427283749053812
